QUESO CAMEMBERT,trozo,1,25,1,50,1,75,QUESO CAMEMBERT,1 trozo,1 trozo,1 trozo,25,50,75
QUESO COTTAGE,cucharada,3,60,4,80,6,120,QUESO COTTAGE,3 cucharada,4 cucharada,6 cucharada,60,80,120
QUESO PROVOLETA,trozo,1,25,1,50,1,75,QUESO PROVOLETA,1 trozo,1 trozo,1 trozo,25,50,75
QUESO EDAM,trozo,1,25,1,50,1,75,QUESO EDAM,1 trozo,1 trozo,1 trozo,25,50,75
QUESO PARMESANO RALLADO,cucharadita,3,10,5,15,7,20,QUESO PARMESANO RALLADO,3 cucharadita,5 cucharadita,7 cucharadita,10,15,20
QUESILLO LAMINADO,lámina,2,60,3,90,4,120,QUESILLO LAMINADO,2 lámina,3 lámina,4 lámina,60,90,120
QUESILLO TROZO,trozo,1,60,1,90,1,120,QUESILLO TROZO,1 trozo,1 trozo,1 trozo,60,90,120
QUESO BRIE,trozo,1,25,1,50,1,75,QUESO BRIE,1 trozo,1 trozo,1 trozo,25,50,75
QUESO GRUYERE,trozo,1,25,1,50,1,75,QUESO GRUYERE,1 trozo,1 trozo,1 trozo,25,50,75
QUESO RICOTA,cucharada,2,49,3,65,5,98,QUESO RICOTA,2 cucharada,3 cucharada,5 cucharada,49,65,98
QUESO RICOTA LIGHT,cucharada,2,49,3,65,5,98,QUESO RICOTA LIGHT,2 cucharada,3 cucharada,5 cucharada,49,65,98
QUESO UNTABLE,cucharada,1,22,2,30,3,45,QUESO UNTABLE,1 cucharada,2 cucharada,3 cucharada,22,30,45
LECHE EN POLVO 18% MAT. GRASA,cucharada,1,15,1,20,1,30,LECHE EN POLVO 18% MAT. GRASA,1 cucharada,1 cucharada,1 cucharada,15,20,30
LECHE EN POLVO 12% MAT. GRASA,cucharada,1,15,1,20,1,30,LECHE EN POLVO 12% MAT. GRASA,1 cucharada,1 cucharada,1 cucharada,15,20,30
LECHE EXTRA CALCIO EN POLVO,Taza,1,178,1,237,1,355,LECHE EXTRA CALCIO EN POLVO,1 Taza,1 Taza,1 Taza,178,237,355
LECHE DE SOJA,Taza,1,100,1,150,1,225,LECHE DE SOJA,1 Taza,1 Taza,1 Taza,100,150,225
LECHE FLUIDA SEMIDESCREMADA,Taza,1,150,1,200,1,300,LECHE FLUIDA SEMIDESCREMADA,1 Taza,1 Taza,1 Taza,150,200,300
LECHE CONDENSADA,cucharadita,2,38,3,50,4,75,LECHE CONDENSADA,2 cucharadita,3 cucharadita,4 cucharadita,38,50,75
LECHE ENTERA PASTEURIZADA DE VACA,Taza,1,150,1,200,1,300,LECHE ENTERA PASTEURIZADA DE VACA,1 Taza,1 Taza,1 Taza,150,200,300
LECHE CON ARROZ,Taza,1,150,1,200,1,300,LECHE CON ARROZ,1 Taza,1 Taza,1 Taza,150,200,300
LECHE EN POLVO 26% MAT. GRASA,cucharada,1,15,1,20,1,30,LECHE EN POLVO 26% MAT. GRASA,1 cucharada,1 cucharada,1 cucharada,15,20,30
LECHE EVAPORADA,Taza,1,60,1,80,1,120,LECHE EVAPORADA,1 Taza,1 Taza,1 Taza,60,80,120
LECHE DE CABRA,Taza,1,60,1,80,1,120,LECHE DE CABRA,1 Taza,1 Taza,1 Taza,60,80,120
LECHE PURITA CEREAL,cucharada,1,15,1,20,1,30,LECHE PURITA CEREAL,1 cucharada,1 cucharada,1 cucharada,15,20,30
YOGURT BATIDO SIMPLE,Unidad,1,131,1,175,1,262,YOGURT BATIDO SIMPLE,1 Unidad,1 Unidad,1 Unidad,131,175,262
YOGURT CON SABOR,Unidad,1,131,1,175,1,262,YOGURT CON SABOR,1 Unidad,1 Unidad,1 Unidad,131,175,262
YOGURT CON FRUTAS,Unidad,1,131,1,175,1,262,YOGURT CON FRUTAS,1 Unidad,1 Unidad,1 Unidad,131,175,262
YOGURT BATIDO CON PULPA DE FRUTA,Unidad,1,113,1,150,1,225,YOGURT BATIDO CON PULPA DE FRUTA,1 Unidad,1 Unidad,1 Unidad,113,150,225
TOFU,rebanada,1,52,1,70,1,105,TOFU,1 rebanada,1 rebanada,1 rebanada,52,70,105
JAMÓN,tajada,1,30,1,40,1,60,JAMON,1 tajada,1 tajada,1 tajada,30,40,60
JAMÓN COLONIAL,tajada,1,33,1,40,1,60,JAMON COLONIAL,1 tajada,1 tajada,1 tajada,33,40,60
JAMÓN PRAGA,tajada,1,25,1,33,1,49,JAMON PRAGA,1 tajada,1 tajada,1 tajada,25,33,49
JAMÓN SANWICH,tajada,1,23,1,30,1,45,JAMON SANWICH,1 tajada,1 tajada,1 tajada,23,30,45
JAMÓN DE PAVO,tajada,1,38,1,50,1,75,JAMON DE PAVO,1 tajada,1 tajada,1 tajada,38,50,75
LONGANIZA,rodela,3,65,4,104,6,140,LONGANIZA,3 rodela,4 rodela,6 rodela,65,104,140
LONGANICILLA,rodela,1,20,1,25,1,37,LONGANICILLA,1 rodela,1 rodela,1 rodela,20,25,37
MORTADELA,rebanada,3,30,4,40,6,60,MORTADELA,3 rebanada,4 rebanada,6 rebanada,30,40,60
ARROLLADO HUASO,rebanada,0.5,19,1,25,2,37,ARROLLADO HUASO,0.5 rebanada,1 rebanada,2 rebanada,19,25,37
QUESO CABEZA DE CERDO,rebanada,1,20,2,40,3,60,QUESO CABEZA DE CERDO,1 rebanada,2 rebanada,3 rebanada,20,40,60
SALAME,tajada,1,20,2,20,3,60,SALAME,1 tajada,2 tajada,3 tajada,20,20,60
PRIETA,Unidad,1,70,1,106,1,127,PRIETA,1 Unidad,1 Unidad,1 Unidad,70,106,127
VIENESA,Unidad,1,50,1,94,1,115,VIENESA,1 Unidad,1 Unidad,1 Unidad,50,94,115
VIENESA DE CERDO,Unidad,1,50,1,94,1,115,VIENESA DE CERDO,1 Unidad,1 Unidad,1 Unidad,50,94,115
VIENESA DE PAVO,Unidad,1,50,1,94,1,115,VIENESA DE PAVO,1 Unidad,1 Unidad,1 Unidad,50,94,115
POLLO HÍGADO COCIDO,Unidad,1,50,1,75,1,100,POLLO HIGADO COCIDO,1 Unidad,1 Unidad,1 Unidad,50,75,100
POLLO CONTRE,Unidad,1,50,1,75,1,100,POLLO CONTRE,1 Unidad,1 Unidad,1 Unidad,50,75,100
POLLO PECHUGA FILETILLO,trozo,1,50,1,100,1,150,POLLO PECHUGA FILETILLO,1 trozo,1 trozo,1 trozo,50,100,150
"GALLINA, PIERNA,trozo,1,50,1,100,1,150,""GALLINA, PIERNA"",1 trozo,1 trozo,1 trozo,50,100,150"
PATO COCIDO (SIN PIEL),trozo,1,30,1,40,1,60,PATO COCIDO (SIN PIEL),1 trozo,1 trozo,1 trozo,30,40,60
HUEVO YEMA,Unidad,1,11,1,15,1,19,HUEVO YEMA,1 Unidad,1 Unidad,1 Unidad,11,15,19
HUEVO ENTERO,Unidad,1,50,2,100,3,300,HUEVO ENTERO,1 Unidad,2 Unidad,3 Unidad,50,100,300
HUEVO CLARA,Unidad,1,28,1,34,1,40,HUEVO CLARA,1 Unidad,1 Unidad,1 Unidad,28,34,40
HUEVO CODORNIZ,Unidad,1,13,2,25,4,50,HUEVO CODORNIZ,1 Unidad,2 Unidad,4 Unidad,13,25,50
CARNE CORDERO,trozo,1,37,1,50,1,75,CARNE CORDERO,1 trozo,1 trozo,1 trozo,37,50,75
CHULETA,trozo,1,37,1,50,1,75,CHULETA,1 trozo,1 trozo,1 trozo,37,50,75
CAZUELA CORDERO,trozo,1,37,1,50,1,75,CAZUELA CORDERO,1 trozo,1 trozo,1 trozo,37,50,75
CARNE CERDO,trozo,1,37,1,50,1,75,CARNE CERDO,1 trozo,1 trozo,1 trozo,37,50,75
CAZUELA CERDO,trozo,1,37,1,50,1,75,CAZUELA CERDO,1 trozo,1 trozo,1 trozo,37,50,75
CORDERO HÍGADO COCIDO,trozo,1,45,1,60,1,90,CORDERO HIGADO COCIDO,1 trozo,1 trozo,1 trozo,45,60,90
UBRE,trozo,1,45,1,60,1,90,UBRE,1 trozo,1 trozo,1 trozo,45,60,90
UBRE LAMINADA,lámina,1,60,1,120,1,180,UBRE LAMINADA,1 lámina,1 lámina,1 lámina,60,120,180
LENGUA COCIDA,trozo,1,45,1,60,1,90,LENGUA COCIDA,1 trozo,1 trozo,1 trozo,45,60,90
SESO COCIDO,filete,1,80,1,120,1,150,SESO COCIDO,1 filete,1 filete,1 filete,80,120,150
PANITA DE VACUNO,filete,1,80,1,120,1,150,PANITA DE VACUNO,1 filete,1 filete,1 filete,80,120,150
CHUNCHUL,unidad,1,60,1,90,1,120,CHUNCHUL,1 unidad,1 unidad,1 unidad,60,90,120
CHUNCHUL PICADO,Porcion,1,60,1,90,1,120,CHUNCHUL PICADO,1 Porcion,1 Porcion,1 Porcion,60,90,120
SALCICHÓN CERVEZA,rebanada,1,14,1,21,1,31,SALCICHON CERVEZA,1 rebanada,1 rebanada,1 rebanada,14,21,31
PANCETA,rebanada,1,80,1,120,1,150,PANCETA,1 rebanada,1 rebanada,1 rebanada,80,120,150
CHORIZO ALEMÁN,Unidad,1,37,1,50,1,75,CHORIZO ALEMAN,1 Unidad,1 Unidad,1 Unidad,37,50,75
GORDA,Unidad,1,37,1,50,1,75,GORDA,1 Unidad,1 Unidad,1 Unidad,37,50,75
CARNE VEGETAL,cucharadas,4,19,5,25,7,38,CARNE VEGETAL,4 cucharadas,5 cucharadas,7 cucharadas,19,25,38
"VACUNO (FILETE, ASIENTO PICANA, LOMOLISO, POLLO GANSO, POSTA NEGRA, POSTA ROSADA, CARNE MOLIDA (TÁRTARO), PUNTA PALETA, ABASTERO,trozo,1,37,1,50,1,75,""VACUNO (FILETE, ASIENTO PICANA, LOMOLISO, POLLO GANSO, POSTA NEGRA, POSTA ROSADA, CARNE MOLIDA (TARTARO), PUNTA PALETA, ABASTERO"",1 trozo,1 trozo,1 trozo,37,50,75"
PULPA DE CORDERO,trozo,1,37,1,50,1,75,PULPA DE CORDERO,1 trozo,1 trozo,1 trozo,37,50,75
PULPA Y FILETE DE CERDO,trozo,1,45,1,60,1,90,PULPA Y FILETE DE CERDO,1 trozo,1 trozo,1 trozo,45,60,90
"POLLO COCIDO, GALLINA PIERNA, GALLINA PECHUGA, PAVO PIERNA,trozo,1,37,1,50,1,75,""POLLO COCIDO, GALLINA PIERNA, GALLINA PECHUGA, PAVO PIERNA"",1 trozo,1 trozo,1 trozo,37,50,75"
PAVO PECHUGA,rebanada,2,45,3,60,4,90,PAVO PECHUGA,2 rebanada,3 rebanada,4 rebanada,45,60,90
CARNE DE CABALLO CRUDA,trozo,1,37,1,50,1,75,CARNE DE CABALLO CRUDA,1 trozo,1 trozo,1 trozo,37,50,75
CONEJO,trozo,1,45,1,60,1,90,CONEJO,1 trozo,1 trozo,1 trozo,45,60,90
CONTRE DE POLLO COCIDO,unidad,2,37,3,50,4,75,CONTRE DE POLLO COCIDO,2 unidad,3 unidad,4 unidad,37,50,75
RIÑÓN COCIDO,lóbulos,1,37,2,50,3,75,RIÑON COCIDO,1 lóbulos,2 lóbulos,3 lóbulos,37,50,75
CORAZÓN COCIDO,trozo,1,37,1,50,1,75,CORAZON COCIDO,1 trozo,1 trozo,1 trozo,37,50,75
"VACUNO (LOMO VETADO, HUACHALOMO, PLATEADA, ASADO DE TIRA, TAPAPECHO, OSOBUCO, SOBRECOSTILLA),trozo,1,37,1,50,1,75,""VACUNO (LOMO VETADO, HUACHALOMO, PLATEADA, ASADO DE TIRA, TAPAPECHO, OSOBUCO, SOBRECOSTILLA)"",1 trozo,1 trozo,1 trozo,37,50,75"
CARNE MOLIDA CORRIENTE DE VACUNO,cucharada,2,37,3,50,4,75,CARNE MOLIDA CORRIENTE DE VACUNO,2 cucharada,3 cucharada,4 cucharada,37,50,75
CARNE PICADA,Porcion,1,50,1,100,1,150,CARNE PICADA,1 Porcion,1 Porcion,1 Porcion,50,100,150
LENGUA DE VACUNO LÁMINA,lámina,1,60,1,120,1,180,LENGUA DE VACUNO LAMINA,1 lámina,1 lámina,1 lámina,60,120,180
POLLO TRUTRO ENTERO CARNE,trozo,1,119,1,167,1,231,POLLO TRUTRO ENTERO CARNE,1 trozo,1 trozo,1 trozo,119,167,231
POLLO TRUTRO CORTO,trozo,1,64,1,91,1,128,POLLO TRUTRO CORTO,1 trozo,1 trozo,1 trozo,64,91,128
POLLO TRUTRO LARGO,trozo,1,51,1,75,1,112,POLLO TRUTRO LARGO,1 trozo,1 trozo,1 trozo,51,75,112
POLLO PECHUGA DESHUESADA,trozo,1,50,1,100,1,150,POLLO PECHUGA DESHUESADA,1 trozo,1 trozo,1 trozo,50,100,150
POLLO ALA,Unidad,1,73,1,82,1,102,POLLO ALA,1 Unidad,1 Unidad,1 Unidad,73,82,102
POLLO TRUTRO ALA,Unidad,1,22,1,30,1,40,POLLO TRUTRO ALA,1 Unidad,1 Unidad,1 Unidad,22,30,40
POLLO PATA,Unidad,1,40,1,55,1,65,POLLO PATA,1 Unidad,1 Unidad,1 Unidad,40,55,65
POLLO PICADO,Porcion,1,50,1,100,1,150,POLLO PICADO,1 Porcion,1 Porcion,1 Porcion,50,100,150
PAVO OSOBUCO,trozo,1,67,1,100,1,169,PAVO OSOBUCO,1 trozo,1 trozo,1 trozo,67,100,169
PAVO ALA MEDIA,Unidad,1,79,1,100,1,183,PAVO ALA MEDIA,1 Unidad,1 Unidad,1 Unidad,79,100,183
PAVO TRUTRO ALA,Unidad,1,125,0,0,0,0,PAVO TRUTRO ALA,1 Unidad,0 Unidad,0 Unidad,125,0,0
PAVO TRURO CORTO,Unidad,0,0,1,310,0,0,PAVO TRURO CORTO,0 Unidad,1 Unidad,0 Unidad,0,310,0
CERDO PULPA,trozo,1,50,1,100,1,150,CERDO PULPA,1 trozo,1 trozo,1 trozo,50,100,150
CERDO COSTILLAR,Unidad,1,110,1,156,1,207,CERDO COSTILLAR,1 Unidad,1 Unidad,1 Unidad,110,156,207
CERDO CHULETA,filete,1,78,1,121,1,174,CERDO CHULETA,1 filete,1 filete,1 filete,78,121,174
CERDO PERNIL,filete,1,50,1,92,1,140,CERDO PERNIL,1 filete,1 filete,1 filete,50,92,140
CERDO PERNIL LÁMINA,lámina,1,50,1,92,1,140,CERDO PERNIL LAMINA,1 lámina,1 lámina,1 lámina,50,92,140
CERDO PICADO,Porcion,1,50,1,100,1,150,CERDO PICADO,1 Porcion,1 Porcion,1 Porcion,50,100,150
CERDO CUERO EN JULIANA,Porcion,1,20,1,40,1,60,CERDO CUERO EN JULIANA,1 Porcion,1 Porcion,1 Porcion,20,40,60
CONEJO MUSLO,Unidad,1,100,1,120,1,140,CONEJO MUSLO,1 Unidad,1 Unidad,1 Unidad,100,120,140
CONEJO LOMO,filete,1,126,1,144,1,140,CONEJO LOMO,1 filete,1 filete,1 filete,126,144,140
CONEJO PATA,Unidad,1,48,1,64,1,82,CONEJO PATA,1 Unidad,1 Unidad,1 Unidad,48,64,82
CHARQUI EQUINO,taza,1,18,1,36,1,55,CHARQUI EQUINO,1 taza,1 taza,1 taza,18,36,55
GRASA ANIMAL,cucharada,1,15,2,30,3,45,GRASA ANIMAL,1 cucharada,2 cucharada,3 cucharada,15,30,45
MANTECA DE CERDO/ CHICHARRONES,cucharadita,2,15,2,30,3,45,MANTECA DE CERDO/ CHICHARRONES,2 cucharadita,2 cucharadita,3 cucharadita,15,30,45
MANTECA VEGETAL,cucharada,1,10,2,20,3,30,MANTECA VEGETAL,1 cucharada,2 cucharada,3 cucharada,10,20,30
MARGARINA,cucharadita,1,10,2,20,3,30,MARGARINA,1 cucharadita,2 cucharadita,3 cucharadita,10,20,30
MARGARINA DIET,cucharadita,1,10,2,20,3,30,MARGARINA DIET,1 cucharadita,2 cucharadita,3 cucharadita,10,20,30
AZUCAR,cucharadita,1,5,2,10,3,15,AZUCAR,1 cucharadita,2 cucharadita,3 cucharadita,5,10,15
MERMELADAS PROMEDIO,cucharadita,1,7.5,2,15,3,23,MERMELADAS PROMEDIO,1 cucharadita,2 cucharadita,3 cucharadita,7.5,15,23
"MEMBRILLO, DULCE,cucharadita,1,8,2,16,3,24,""MEMBRILLO, DULCE"",1 cucharadita,2 cucharadita,3 cucharadita,8,16,24"
DULCE DE LECHE,cucharadita,1,7.5,2,15,3,23,DULCE DE LECHE,1 cucharadita,2 cucharadita,3 cucharadita,7.5,15,23
MANJAR,cucharadita,1,7.5,2,15,3,23,MANJAR,1 cucharadita,2 cucharadita,3 cucharadita,7.5,15,23
JALEA POLVO,cucharadita,1,7,2,14,3,21,JALEA POLVO,1 cucharadita,2 cucharadita,3 cucharadita,7,14,21
JUGO POLVO,cucharadita,1,5,2,10,3,15,JUGO POLVO,1 cucharadita,2 cucharadita,3 cucharadita,5,10,15
PROMEDIO BEBIDAS GASEOSAS,vaso,1,100,2,200,3,300,PROMEDIO BEBIDAS GASEOSAS,1 vaso,2 vaso,3 vaso,100,200,300
PROMEDIO NECTAR,vaso,1,100,2,200,3,300,PROMEDIO NECTAR,1 vaso,2 vaso,3 vaso,100,200,300
ANDYFRUT,vaso,1,100,1,200,1,300,ANDYFRUT,1 vaso,1 vaso,1 vaso,100,200,300
PULPA WATTS,vaso,1,100,1,200,1,300,PULPA WATTS,1 vaso,1 vaso,1 vaso,100,200,300
Bliss Sport,vaso,1,100,1,200,1,300,Bliss Sport,1 vaso,1 vaso,1 vaso,100,200,300
AGUA TONICA,vaso,1,100,1,200,1,300,AGUA TONICA,1 vaso,1 vaso,1 vaso,100,200,300
BILZ,vaso,1,250,2,500,3,750,BILZ,1 vaso,2 vaso,3 vaso,250,500,750
COCACOLA,Unidad,1,237,1,580,2,1180,COCACOLA,1 Unidad,1 Unidad,2 Unidad,237,580,1180
COCO,vaso,1,200,2,400,3,600,COCO,1 vaso,2 vaso,3 vaso,200,400,600
FANTA,vaso,1,250,2,500,3,750,FANTA,1 vaso,2 vaso,3 vaso,250,500,750
FANTA TONICA,vaso,1,250,2,500,3,750,FANTA TONICA,1 vaso,2 vaso,3 vaso,250,500,750
FRAMBUESA,vaso,1,200,2,400,3,600,FRAMBUESA,1 vaso,2 vaso,3 vaso,200,400,600
FRUTILLA,vaso,1,200,2,400,3,600,FRUTILLA,1 vaso,2 vaso,3 vaso,200,400,600
GINGER ALE,Unidad,1/2,200,1,500,2,1000,GINGER ALE,1/2 Unidad,1 Unidad,2 Unidad,200,500,1000
GUINDA,vaso,1,200,2,400,3,600,GUINDA,1 vaso,2 vaso,3 vaso,200,400,600
KEM,vaso,1,200,2,400,3,600,KEM,1 vaso,2 vaso,3 vaso,200,400,600
LIMON SODA,vaso,1,200,2,400,3,600,LIMON SODA,1 vaso,2 vaso,3 vaso,200,400,600
NARANJA,vaso,1,200,2,400,3,600,NARANJA,1 vaso,2 vaso,3 vaso,200,400,600
ORANGE CRUSH,vaso,1,200,2,400,3,600,ORANGE CRUSH,1 vaso,2 vaso,3 vaso,200,400,600
PAPAYA,vaso,1,250,2,500,3,750,PAPAYA,1 vaso,2 vaso,3 vaso,250,500,750
PIÑA,vaso,1,200,2,400,3,600,PIÑA,1 vaso,2 vaso,3 vaso,200,400,600
SPRITE,vaso,1,200,2,400,3,600,SPRITE,1 vaso,2 vaso,3 vaso,200,400,600
NECTAR DAMASCO,vaso,1,200,2,400,3,600,NECTAR DAMASCO,1 vaso,2 vaso,3 vaso,200,400,600
NECTAR DURAZNO,vaso,1,200,2,400,3,600,NECTAR DURAZNO,1 vaso,2 vaso,3 vaso,200,400,600
NECTAR MEMBRILLO,vaso,1,200,2,400,3,600,NECTAR MEMBRILLO,1 vaso,2 vaso,3 vaso,200,400,600
JUGO SUR LARGA VIDA,vaso,1,200,2,400,3,600,JUGO SUR LARGA VIDA,1 vaso,2 vaso,3 vaso,200,400,600
JUGO SUR DIETNARANJA,vaso,1,200,2,400,3,600,JUGO SUR DIETNARANJA,1 vaso,2 vaso,3 vaso,200,400,600
JUGO SUR DIET DURAZNO,vaso,1,200,2,400,3,600,JUGO SUR DIET DURAZNO,1 vaso,2 vaso,3 vaso,200,400,600
LOLLY POP,Unidad,1,50,2,100,3,150,LOLLY POP,1 Unidad,2 Unidad,3 Unidad,50,100,150
PALO RICO,Unidad,1,50,2,100,3,150,PALO RICO,1 Unidad,2 Unidad,3 Unidad,50,100,150
ESTE OESTE,Unidad,1,50,2,100,3,150,ESTE OESTE,1 Unidad,2 Unidad,3 Unidad,50,100,150
CENTELLA,Unidad,1,50,2,100,3,150,CENTELLA,1 Unidad,2 Unidad,3 Unidad,50,100,150
HELADO PIÑA,Unidad,1,50,2,100,3,150,HELADO PIÑA,1 Unidad,2 Unidad,3 Unidad,50,100,150
PROMEDIO HELADOS DE AGUA,Unidad,1,50,2,100,3,150,PROMEDIO HELADOS DE AGUA,1 Unidad,2 Unidad,3 Unidad,50,100,150
CASSATA BRIK DIET,taza,1,50,1,100,1,200,CASSATA BRIK DIET,1 taza,1 taza,1 taza,50,100,200
BUDIN,Porcion,2,60,1,100,1,200,BUDIN,2 Porcion,1 Porcion,1 Porcion,60,100,200
FLAN POLVO,Porcion,1/2,50,1,100,2,200,FLAN POLVO,1/2 Porcion,1 Porcion,2 Porcion,50,100,200
COLA DE TIGRE,Unidad,1,70,1,100,2,200,COLA DE TIGRE,1 Unidad,1 Unidad,2 Unidad,70,100,200
CREMINO,Unidad,1,85,2,170,3,255,CREMINO,1 Unidad,2 Unidad,3 Unidad,85,170,255
CHOCOLITO,Unidad,1,85,2,170,3,255,CHOCOLITO,1 Unidad,2 Unidad,3 Unidad,85,170,255
HOLLIDAY,Unidad,1,50,2,100,3,200,HOLLIDAY,1 Unidad,2 Unidad,3 Unidad,50,100,200
STEREO,Unidad,1,70,2,140,3,210,STEREO,1 Unidad,2 Unidad,3 Unidad,70,140,210
CROCANTY,Unidad,1,90,2,140,3,210,CROCANTY,1 Unidad,2 Unidad,3 Unidad,90,140,210
EGOCENTRICO,Unidad,1,85,2,170,3,255,EGOCENTRICO,1 Unidad,2 Unidad,3 Unidad,85,170,255
FEELING,Unidad,1,85,2,170,3,255,FEELING,1 Unidad,2 Unidad,3 Unidad,85,170,255
FEELING NUSS,Unidad,1,85,2,170,3,255,FEELING NUSS,1 Unidad,2 Unidad,3 Unidad,85,170,255
CRAZY,Unidad,1,75,2,150,3,225,CRAZY,1 Unidad,2 Unidad,3 Unidad,75,150,225
VASITO,Unidad,1,60,2,120,3,180,VASITO,1 Unidad,2 Unidad,3 Unidad,60,120,180
CHOMP,Unidad,1,15,2,45,5,75,CHOMP,1 Unidad,2 Unidad,5 Unidad,15,45,75
DANKY 21,Unidad,1,70,2,140,3,210,DANKY 21,1 Unidad,2 Unidad,3 Unidad,70,140,210
TORTA NOUGAT,Unidad,1,50,1,100,2,150,TORTA NOUGAT,1 Unidad,1 Unidad,2 Unidad,50,100,150
CASSATA BRICK,taza,1/2,100,1,200,2,400,CASSATA BRICK,1/2 taza,1 taza,2 taza,100,200,400
CAPRICHO,Unidad,1/2,45,1,90,2,180,CAPRICHO,1/2 Unidad,1 Unidad,2 Unidad,45,90,180
CHARLOT VAINILLA,Unidad,1/2,45,1,90,2,180,CHARLOT VAINILLA,1/2 Unidad,1 Unidad,2 Unidad,45,90,180
CHARLOT LUCUMA,Unidad,1/2,45,1,90,2,180,CHARLOT LUCUMA,1/2 Unidad,1 Unidad,2 Unidad,45,90,180
FRUTILLA A,Unidad,1,50,2,100,2,200,FRUTILLA A,1 Unidad,2 Unidad,2 Unidad,50,100,200
LUCUMA A,Unidad,1,30,2,60,2,120,LUCUMA A,1 Unidad,2 Unidad,2 Unidad,30,60,120
CHOCOLATE A,Unidad,1,30,2,60,2,120,CHOCOLATE A,1 Unidad,2 Unidad,2 Unidad,30,60,120
CHIRIMOYA A,Unidad,1,30,2,60,2,120,CHIRIMOYA A,1 Unidad,2 Unidad,2 Unidad,30,60,120
PASAS AL RON,Unidad,1,50,2,100,3,150,PASAS AL RON,1 Unidad,2 Unidad,3 Unidad,50,100,150
COCO,Unidad,1,50,2,100,3,150,COCO,1 Unidad,2 Unidad,3 Unidad,50,100,150
BRICK,Unidad,1,50,2,100,3,150,BRICK,1 Unidad,2 Unidad,3 Unidad,50,100,150
MANJAR,Unidad,1,70,2,140,3,210,MANJAR,1 Unidad,2 Unidad,3 Unidad,70,140,210
BUDIN CHOCOLATE,Unidad,1,90,2,180,3,270,BUDIN CHOCOLATE,1 Unidad,2 Unidad,3 Unidad,90,180,270
"PROMEDIO FEELINGS, STEREOY CHOMP,Unidad,1,70,2,140,3,210,""PROMEDIO FEELINGS, STEREOY CHOMP"",1 Unidad,2 Unidad,3 Unidad,70,140,210"
"PROMEDIO CHOCOLITO,CROCANTY, CREMINO, DUNKYS Y ALMENDRADOS,Unidad,1,85,2,170,3,255,""PROMEDIO CHOCOLITO,CROCANTY, CREMINO, DUNKYS Y ALMENDRADOS"",1 Unidad,2 Unidad,3 Unidad,85,170,255"
DANKY,unidad,1/2,70,1,140,3,210,DANKY,1/2 unidad,1 unidad,3 unidad,70,140,210
CERVEZA,Unidad,1,330,2,660,3,990,CERVEZA,1 Unidad,2 Unidad,3 Unidad,330,660,990
VINO BLANCO,copa,1,100,1,200,1,300,VINO BLANCO,1 copa,1 copa,1 copa,100,200,300
VINO BLANCO EXPORTACION,copa,1,100,1,200,1,300,VINO BLANCO EXPORTACION,1 copa,1 copa,1 copa,100,200,300
VINO TINTO,copa,1,100,1,200,1,300,VINO TINTO,1 copa,1 copa,1 copa,100,200,300
VINO TINTO EXPORTACION,copa,1,100,1,200,1,300,VINO TINTO EXPORTACION,1 copa,1 copa,1 copa,100,200,300
"WHISKY, RON VODKA,vaso,1,100,1,200,1,300,""WHISKY, RON VODKA"",1 vaso,1 vaso,1 vaso,100,200,300"
LICOR DE MENTA,vaso,1,100,1,200,1,300,LICOR DE MENTA,1 vaso,1 vaso,1 vaso,100,200,300
LICOR DE CAFE,vaso,1,100,1,200,1,300,LICOR DE CAFE,1 vaso,1 vaso,1 vaso,100,200,300
PISCO,vaso,1,100,1,200,1,300,PISCO,1 vaso,1 vaso,1 vaso,100,200,300
MARTINI,vaso,1,100,1,200,1,300,MARTINI,1 vaso,1 vaso,1 vaso,100,200,300
CHAMPAGNA,vaso,1,100,1,200,1,300,CHAMPAGNA,1 vaso,1 vaso,1 vaso,100,200,300
Ginebra,vaso,1,100,1,200,1,300,Ginebra,1 vaso,1 vaso,1 vaso,100,200,300
Licor de café,vaso,1,100,1,200,1,300,Licor de cafe,1 vaso,1 vaso,1 vaso,100,200,300
Oporto,vaso,1,100,1,200,1,300,Oporto,1 vaso,1 vaso,1 vaso,100,200,300
Ron blanco o añejo,vaso,1,100,1,200,1,300,Ron blanco o aÃ±ejo,1 vaso,1 vaso,1 vaso,100,200,300
Sidra,vaso,1,100,1,200,1,300,Sidra,1 vaso,1 vaso,1 vaso,100,200,300
Tequila,vaso,1,100,1,200,1,300,Tequila,1 vaso,1 vaso,1 vaso,100,200,300
Vermouth seco,vaso,1,100,1,200,1,300,Vermouth seco,1 vaso,1 vaso,1 vaso,100,200,300
Vino (12.2% alcohol),copa,1,100,1,200,1,300,Vino (12.2% alcohol),1 copa,1 copa,1 copa,100,200,300
Vino blanco dulce,copa,1,100,1,200,1,300,Vino blanco dulce,1 copa,1 copa,1 copa,100,200,300
Vino blanco seco,copa,1,100,1,200,1,300,Vino blanco seco,1 copa,1 copa,1 copa,100,200,300
Vino de manzana,copa,1,100,1,200,1,300,Vino de manzana,1 copa,1 copa,1 copa,100,200,300
Vino de mesa,copa,1,100,1,200,1,300,Vino de mesa,1 copa,1 copa,1 copa,100,200,300
Vino espumoso,copa,1,100,1,200,1,300,Vino espumoso,1 copa,1 copa,1 copa,100,200,300
Vino rosado,copa,1,100,1,200,1,300,Vino rosado,1 copa,1 copa,1 copa,100,200,300
